event_id,period_no,occ_date_id
23149,223,2281601
23150,223,3090927
23166,223,5011411
23169,223,5091528
23173,223,5211704
23183,223,7032130
23188,223,7230817
23210,223,10100728
23214,223,11090206
23246,224,2081013
23263,224,4231217
23270,224,5050722
23280,224,6031928
23316,224,9291913
23322,224,10071147
23325,224,10191037
23329,224,10310614
23331,224,11132116
23332,224,11142140
23347,225,1200832
23355,225,2152254
23365,225,3130326
23376,225,4251844
23380,225,5091604
23381,225,5100403
23383,225,5161410
23400,225,7141412
23435,225,11300458
23448,226,1261223
23460,226,2140428
23519,226,8280714
23554,226,12210539
23557,227,1042319
23562,227,1152016
23607,227,6140731
23613,227,7100512
23622,227,8100349
23637,227,10210237
23638,227,10251549
23648,227,12100547
23661,228,1262240
23672,228,3062159
23675,228,3172329
23680,228,4081653
23688,228,4210439
23695,228,5180648
23701,228,6070607
23702,228,6102114
23720,228,7251425
23728,228,8070408
23737,228,9180425
23790,229,4280438
23817,229,8061901
23821,229,9140123
23855,230,1121447
23892,230,6151608
23896,230,6281910
23903,230,7250853
23921,230,9051405
23935,230,10121610
23941,230,11301703
23953,231,1211712
23961,231,2092055
23983,231,4281709
23991,231,5240155
24001,231,7310259
24012,231,9020545
24029,231,11082124
24041,231,12131213
24042,231,12231419
24067,232,3082333
24077,232,4032248
24088,232,4250425
24093,232,5060645
24097,232,5172353
24103,232,6042236
24134,232,10031902
24172,233,2281629
24183,233,4051856
24192,233,6110006
24199,233,6231551
24215,233,9242205
24219,233,9281843
24263,234,2030744
24281,234,5100248
24294,234,7162009
24316,234,9022240
24346,234,11221957
24347,234,11240556
24349,234,11261657
24351,234,12020044
24376,235,3022310
24396,235,5171824
24404,235,6031304
24426,235,8211525
24447,235,11220710
24450,235,12050004
24452,235,12080623
24480,236,4081849
24498,236,6181333
24502,236,7060328
24505,236,7110712
24538,236,11162217
24542,236,11301124
24554,237,1101129
24565,237,3030047
24572,237,4061959
24605,237,8060538
24612,237,8230920
24616,237,9171528
24633,237,11061405
24642,237,12120428
24657,238,2031318
24677,238,4182043
24678,238,4191027
24707,238,9051436
24708,238,9060800
24712,238,9212233
24716,238,10130620
24718,238,10162143
24777,239,7190627
24784,239,8140735
24793,239,9291408
24795,239,10020700
24805,239,10310844
24813,239,11261132
24814,239,11291219
24826,240,1010414
24832,240,2052149
24892,240,9091035
24970,241,7220427
24971,241,7221643
24975,241,7301855
24976,241,7300825
24980,241,8120749
24991,241,9281523
25035,242,3192049
25046,242,4182020
25069,242,6191104
25072,242,7200423
25080,242,8220106
25092,242,10150905
25152,243,6070142
25156,243,6291114
25234,244,1150412
25242,244,2021143
25248,244,2251656
25251,244,3031133
25274,244,4280441
25279,244,5081718
25282,244,5171401
25285,244,5201745
25296,244,6211419
25306,244,7190501
25309,244,7240251
25327,244,9100153
25354,244,12272149
25355,244,12271454
25381,245,4052228
25395,245,5021037
25424,245,8151257
25439,245,10110246
25446,245,10292047
25484,246,3190210
25492,246,4140248
25526,246,8251540
25529,246,9131306
25551,246,12220041
25570,247,2170018
25592,247,5230844
25610,247,7260630
25640,247,11280130
25683,248,5190912
25688,248,6092310
25710,248,9072254
25730,248,11180423
25744,248,12110942
25756,249,1100502
25804,249,5061454
25825,249,8011700
25827,249,8071607
25828,249,8081829
25846,249,9261744
25849,249,10111502
25854,249,10311528
25866,250,1020514
25888,250,2270619
25890,250,3062243
25900,250,4180446
25946,250,11110700
25959,250,12241429
25961,251,1121215
25987,251,4040327
26013,251,6211921
26015,251,6250349
26017,251,6280316
26033,251,8240723
26062,251,12250543
26082,252,2251812
26083,252,2261503
26092,252,4010310
26095,252,4050713
26097,252,4220437
26117,252,6212339
26147,252,10302117
26164,253,1052350
26193,253,4231544
26212,253,6191750
26224,253,8072207
26239,253,9211941
26243,253,9280733
26244,253,9281423
26255,253,11070839
26281,254,1300210
26289,254,3020411
26304,254,4162049
26305,254,4240413
26315,254,5250036
26339,254,8200202
26353,254,10032138
26358,254,11131618
26360,254,11162119
26388,255,2020153
26395,255,2271717
26412,255,5142237
26413,255,5150718
26417,255,6220843
26460,255,11220133
26466,255,11290235
26492,256,2161141
26503,256,3271051
26510,256,4220210
26514,256,5201513
26515,256,5211819
26534,256,8031545
26544,256,10051240
26598,257,4270136
26600,257,4291737
26608,257,5120704
26620,257,6251656
26627,257,7052004
26644,257,8181153
26670,257,11220347
26671,257,11232218
26700,258,2280457
26703,258,3261016
26729,258,6110356
26752,258,9060953
26805,259,2230247
26814,259,3291155
26875,259,11220129
26884,259,12230141
26893,260,2131806
26898,260,3062201
26901,260,3261956
26954,260,10210354
26965,260,11111627
26980,261,1030257
26997,261,2102049
27002,261,2261844
27018,261,4281433
27019,261,4302357
27031,261,6220201
27034,261,7020953
27067,261,11022310
27074,261,11201216
27107,262,3241259
27111,262,4050917
27120,262,5072059
27170,262,9250647
27190,262,11191928
27193,262,11260641
27220,263,3262132
27232,263,4271920
27247,263,6131259
27273,263,9211814
27276,263,9280006
27277,263,10030631
27293,263,12112050
27317,264,4090252
27354,264,8301310
27373,264,11012037
27393,265,1212018
27439,265,6090426
27440,265,6091318
27457,265,8130050
27458,265,8181016
27486,265,11151127
27493,266,1020224
27494,266,1031929
27499,266,1101623
27502,266,1231710
27540,266,6101659
27635,267,5200321
27653,267,7190108
27671,267,10260742
27673,267,11071942
27714,268,3310940
27720,268,4161201
27774,268,11150906
27792,269,2022300
27810,269,4021443
27827,269,6021338
27837,269,7041956
27839,269,7072329
27840,269,7080330
27849,269,8080121
27879,269,12060912
27890,270,1230018
27892,270,2111453
27895,270,2191537
27903,270,3282235
27922,270,6011240
27924,270,6062154
27939,270,8221726
27940,270,8272052
27945,270,9092157
27967,270,11122240
27969,270,11152228
27984,271,1301630
28000,271,3231711
28002,271,3310622
28017,271,6131230
28020,271,7091439
28024,271,7182027
28027,271,7281207
28032,271,8060948
28053,271,10230425
28054,271,10231904
28077,272,1120527
28082,272,1260619
28085,272,2162234
28091,272,3111432
28100,272,4041927
28109,272,4261544
28136,272,8140425
28153,272,11300350
28158,272,12172051
28177,273,3060111
28209,273,5270700
28211,273,6070807
28221,273,6271925
28224,273,7122327
28241,273,8251743
28247,273,9200357
28268,273,12081754
28273,273,12271839
28297,274,3080755
28312,274,4231927
28325,274,5301828
28332,274,6271257
28345,274,8201502
28354,274,9020530
28380,274,12031512
28382,274,12120821
28413,275,5031527
28418,275,5131206
28421,275,5231155
28435,275,7271606
28438,275,8011647
28458,275,9250450
28486,275,12271227
28500,276,2091943
28501,276,2191752
28505,276,3120212
28508,276,3170537
28525,276,5272119
28534,276,6110500
28536,276,6261814
28581,276,11261303
28587,277,1021605
28613,277,3220317
28659,277,10081508
28669,277,11062102
28671,277,11140007
28683,277,12230350
28711,278,4041951
28713,278,4082042
28720,278,4282131
28723,278,5172159
28726,278,5271956
28727,278,5300043
28744,278,7110319
28767,278,9290839
28782,278,11152319
28784,278,11252252
28796,278,12310214
28823,279,5071355
28834,279,6081150
28856,279,8290841
28912,280,3111511
28918,280,4130323
28923,280,5080001
28947,280,8152056
28979,280,11010851
29054,281,7040249
29055,281,7070356
29061,281,7271531
29071,281,8241949
29074,281,9010252
29088,281,10181131
29117,282,1070618
29133,282,3310522
29134,282,4020436
29140,282,5150353
29157,282,7170820
29166,282,8222235
29167,282,8231055
29221,283,3240455
29239,283,5261637
29249,283,6250017
29254,283,6301424
29288,283,9271314
29289,283,10051230
29301,283,11131017
29313,283,12260229
29368,284,7021131
29391,284,9200933
29397,284,10061424
29401,284,10161838
29413,284,11191605
29422,285,1040710
29440,285,3021930
29466,285,6080409
29478,285,7041030
29492,285,7291734
29531,285,12162336
29540,286,2112259
29549,286,3081123
29582,286,7221947
29584,286,7280630
29595,286,9201748
29611,286,11190745
29665,287,4261327
29679,287,5270748
29685,287,6201633
29724,288,1052003
29736,288,2240001
29737,288,3010911
29748,288,4061521
29793,288,9211420
29826,288,12190126
29830,288,12310753
29837,289,2060101
29869,289,6231433
29871,289,7111115
29874,289,7290926
29883,289,8220645
29887,289,9071358
29915,289,12191711
29938,290,3260336
29970,290,7121225
29972,290,7201240
30006,290,11070220
30010,290,11121042
30014,290,11290611
30034,291,2120120
30038,291,2210644
30062,291,5090130
30071,291,6080141
30081,291,7111016
30101,291,9160002
30133,291,12251323
30151,292,2062129
30154,292,2160823
30180,292,6012328
30184,292,6170800
30200,292,7280349
30217,292,9262013
30220,292,10062355
30249,292,12141035
30251,292,12170305
30254,293,1152245
30261,293,2121034
30262,293,2131002
30346,293,10231129
30385,294,3031854
30389,294,3060942
30391,294,3141907
30408,294,4250216
30425,294,6201952
30455,294,10180426
30473,294,12221905
30475,294,12261537
30489,295,2112256
30507,295,4061417
30535,295,8010354
30552,295,10221956
30571,296,1071108
30580,296,1270129
30584,296,2061053
30589,296,3030605
30652,296,10050652
30665,296,11151729
30674,296,12180921
30724,297,6281600
30746,297,9121015
30749,297,9221440
30760,297,11192332
30770,297,12310749
30772,298,1111321
30788,298,3260939
30806,298,5190906
30839,298,8251328
30871,298,11220459
30889,299,1111137
30942,299,7211133
30944,299,7231046
30975,299,11272132
30981,299,12160030
31004,300,2231543
31054,300,9132044
31055,300,9130007
31104,301,4021129
31112,301,5100626
31137,301,7090242
31173,301,11141404
31185,301,12241229
31192,302,1100147
31250,302,7300304
31261,302,9080234
31291,303,1010735
31348,303,7071021
31356,303,7302054
31371,303,10021544
31374,303,10050637
31377,303,10091234
31384,303,11051528
31412,304,1270525
31424,304,3231122
31428,304,5222233
31444,304,7101031
31463,304,9071553
31501,305,1250752
31511,305,3061154
31589,305,12081855
31592,305,12252001
31603,306,1111809
31613,306,2251309
31618,306,3082228
31632,306,4210053
31642,306,5302002
31649,306,7011222
31650,306,7010116
31657,306,7300221
31658,306,7311654
31683,306,9280019
31685,306,10020443
31737,307,3201254
31794,307,10080728
31798,307,10180339
31828,308,2091618
31859,308,5260247
31866,308,6140954
31876,308,7252053
31893,308,9112141
31899,308,9261230
31908,308,10160159
31914,308,11191658
31935,309,3011856
31953,309,5151038
31959,309,6041236
31967,309,7040503
31996,309,10091619
32006,309,11230205
32011,309,12191435
32013,309,12231548
32018,310,1031008
32049,310,4041334
32060,310,5140220
32065,310,5260822
32118,310,12242233
32156,311,5211002
32168,311,7040657
32188,311,9191146
32208,311,11182349
32223,312,1011132
32228,312,1102117
32240,312,2070338
32247,312,3032320
32257,312,4240910
32263,312,5241848
32284,312,7201132
32301,312,9030519
32308,312,10080837
32314,312,11090615
32320,312,11290132
32353,313,3260610
32359,313,4022218
32366,313,4301801
32396,313,8191747
32417,313,10251521
32431,313,12060018
32432,313,12072159
32448,314,2040852
32474,314,5171332
32488,314,7310602
32496,314,8210314
32518,314,11091352
32544,315,1010134
32546,315,1040036
32558,315,2222109
32565,315,3110211
32573,315,4052329
32590,315,5161530
32599,315,6220522
32604,315,7010059
32610,315,7311736
32620,315,8272250
32630,315,9101214
32633,315,9180841
32635,315,9221320
32657,316,1080742
32691,316,6101339
32782,317,4172002
32785,317,4250959
32794,317,5160817
32806,317,7021227
32823,317,8122059
32830,317,9020910
32834,317,9170639
32837,317,9271648
32839,317,10011419
32849,317,10261255
32851,317,10310421
32859,317,11282348
32871,318,1201858
32919,318,8041219
32922,318,8130847
32933,318,9071706
32934,318,9110532
32943,318,10131051
33003,319,4282008
33023,319,6200030
33090,320,2091451
33138,320,7180537
33160,320,10300911
33184,321,1132341
33191,321,2040728
33196,321,2131012
33302,322,2172329
33307,322,3040744
33335,322,6081513
33343,322,7120919
33344,322,7280652
33348,322,8060912
33353,322,8241824
33372,322,10130414
33377,322,11120534
33380,322,11261133
33385,322,12051101
33403,323,2211358
33432,323,5110026
33446,323,7211131
33448,323,7232356
33474,323,10151218
33498,324,2010558
33503,324,3130131
33510,324,4101408
33512,324,4140713
33542,324,7041619
33555,324,8231505
33615,325,3312133
33647,325,7011412
33668,325,9090143
33669,325,9100719
33685,325,11122027
33686,325,11150622
33701,326,2181626
33723,326,5011611
33734,326,6250317
33735,326,6260629
33767,326,10251947
33770,326,11010840
33781,327,1080537
33782,327,1120923
33796,327,3060252
33825,327,7252118
33829,327,8070108
33848,327,10011848
33875,328,1061803
33882,328,1201527
33894,328,2280037
33905,328,4030149
33910,328,4172219
33915,328,5140409
33945,328,8212127
33948,328,9142157
33960,328,10242112
33972,328,11232324
33973,328,11282054
33994,329,2211312
34003,329,4060432
34013,329,5171426
34036,329,8200830
34052,329,10281415
34059,329,11241155
34071,330,1051204
34087,330,3070416
34116,330,4230205
34140,330,8101740
34155,330,9090924
34158,330,9160733
34172,330,10310217
34180,330,11291523
34189,330,12272041
34219,331,5180226
34236,331,7231902
34243,331,8160111
34267,331,10281207
34282,331,12291512
34295,332,2181433
34308,332,4021402
34347,332,8171630
34352,332,8220211
34411,333,2281224
34412,333,3011938
34418,333,3131534
34426,333,4162322
34430,333,5040649
34431,333,5090126
34453,333,8041806
34460,333,9041820
34499,334,1140850
34519,334,4041950
34526,334,4240003
34542,334,7191129
34558,334,9080744
34573,334,11282045
34579,334,12220704
34594,335,2211610
34615,335,4040020
34618,335,4141545
34624,335,4300111
34637,335,6060035
34646,335,7112218
34647,335,7130540
34668,335,9171953
34674,335,10081530
34683,335,11081336
34711,336,1292224
34723,336,2192348
34728,336,3132004
34769,336,8170605
34783,336,10061052
34807,336,12240506
34823,337,2232351
34825,337,2250445
34841,337,4121916
34870,337,7200741
34899,337,12021409
34937,338,4180401
34958,338,7110140
34960,338,7210804
34971,338,10132350
34997,339,2010459
35000,339,2070657
35012,339,4272246
35039,339,8021121
35052,339,9161201
35060,339,10081129
35075,339,11250606
35087,339,12230616
35090,339,12311932
35092,340,1071039
35104,340,2181832
35111,340,3130849
35117,340,3301940
35120,340,4112357
35144,340,6241848
35163,340,10111442
35193,341,1071118
35197,341,1210515
35228,341,4240341
35238,341,5252327
35265,341,7200633
35270,341,8010121
35282,341,9111208
35299,341,10221807
35349,342,3091208
35393,342,6290233
35394,342,7030805
35437,342,11171022
35446,342,12140336
35476,343,3130945
35485,343,5031646
35488,343,5172140
35490,343,5290053
35495,343,6082337
35533,343,10312108
35572,344,3060146
35579,344,4071904
35621,344,8190759
35624,344,8300700
35628,344,9082305
35640,344,10031531
35666,344,12232350
35678,345,2060251
35683,345,2220748
35708,345,5271420
35718,345,6150329
35735,345,7242117
35750,345,8301947
35766,345,11240402
35779,346,1130634
35795,346,4121535
35817,346,7140758
35829,346,8152212
35840,346,9161623
35843,346,10090501
35858,346,12171759
35877,347,2121844
35888,347,3221614
35907,347,5040015
35925,347,7110125
35926,347,7131009
35933,347,8040835
35935,347,8101927
35959,347,10251006
35962,347,11050444
35975,347,12310428
35976,348,1031533
35983,348,2100553
35986,348,2241045
36000,348,4090432
36012,348,5140552
36015,348,5172042
36031,348,6230204
36049,348,8110706
36059,348,9240710
36082,348,12290725
36119,349,5121324
36139,349,8101242
36152,349,9151724
36161,349,10050023
36172,349,11141833
36196,350,2050632
36206,350,2280424
36225,350,5172216
36228,350,6160129
36231,350,6232235
36241,350,8011641
36266,350,11140258
36284,350,12200535
36292,351,1282300
36362,351,12090316
36381,352,2130627
36442,352,10261945
36466,352,12261828
36539,353,8281708
36546,353,9161736
36551,353,10012218
36587,354,2071345
36623,354,6171241
36636,354,7201018
36658,354,10221334
36668,354,11141509
36677,354,12221822
36678,354,12220626
36703,355,3312311
36709,355,5250257
36725,355,8091352
36749,355,10150342
36758,355,11170825
36768,356,1040732
36771,356,1160308
36784,356,2261048
36805,356,5201908
36808,356,5271358
36816,356,6241112
36818,356,6280625
36834,356,9031403
36842,356,9220535
36852,356,10261701
36874,357,1120902
36896,357,3081641
36922,357,6131925
36966,357,10232040
36978,357,12092250
36996,358,1180241
36997,358,1192332
37020,358,4100531
37021,358,4141733
37027,358,5071202
37031,358,5160041
37051,358,9080127
37055,358,9211118
37072,358,11261425
37091,359,2071304
37097,359,2280119
37113,359,4251408
37118,359,5230341
37125,359,6120821
37138,359,7291238
37167,359,10140855
37170,359,10202127
37190,359,12260313
37226,360,5060847
37234,360,5270139
37237,360,6090329
37252,360,7140127
37274,360,10052007
37313,361,1270702
37362,361,7191453
37374,361,8290329
37382,361,9242229
37390,361,10160918
37398,361,11042239
37438,362,3151344
37449,362,4130605
37460,362,5041916
37479,362,7111524
37493,362,8291011
37501,362,9201810
37515,362,11101128
37522,362,11261736
37552,363,3301627
37562,363,6110417
37571,363,7071439
37575,363,7162339
37579,363,7310341
37584,363,8081759
37604,363,10110221
37622,363,12280601
37624,364,1080919
37631,364,1282310
37645,364,3141443
37692,364,9061840
37707,364,10100336
37735,365,1310246
37750,365,3161744
37757,365,4281952
37762,365,5191120
37764,365,5281606
37783,365,7240524
37842,366,3082113
37851,366,4160801
37867,366,6251224
37891,366,9071923
37930,367,1280655
37938,367,2151313
37943,367,3070718
37945,367,3191712
37958,367,4161354
37960,367,4211920
37965,367,5092328
37973,367,6061724
37976,367,6201732
37991,367,8240041
38003,367,10051238
38076,368,7221009
38087,368,8301022
38092,368,9060911
38094,368,9171824
38104,368,10110149
38122,368,11231054
38123,368,11252118
38146,369,2070239
38170,369,5221001
38185,369,7061910
38187,369,7132222
38203,369,9291945
38235,370,1102207
38244,370,2070942
38259,370,4202227
38266,370,6020612
38273,370,7061126
38279,370,7291602
38303,370,10231111
38311,370,11090932
38334,371,1072104
38335,371,1082232
38343,371,2111814
38347,371,2182315
38366,371,4111822
38371,371,4261720
38383,371,6042256
38394,371,7101641
38406,371,8160229
38444,372,1271156
38461,372,3120835
38469,372,4172051
38496,372,7131830
38510,372,8252307
38511,372,8270901
38512,372,9071548
38513,372,9112025
38529,372,11041241
38531,372,11050054
38536,372,11162039
38542,372,12071450
38554,373,2071658
38557,373,2221249
38587,373,6111344
38597,373,7182027
38600,373,7301724
